Team,Matchup,Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE,Last5_Off,Last5_Def
CHI,CHI@ATL,03/01/19,W,68,117.5,111,6.4,53.6,1.76,15.9,24.3,82.1,52.6,11.9,55.9,59.9,101.65,50.8,115.56,112.72
CHI,CHI@MEM,02/27/19,W,48,106.9,105.9,0.9,51.3,1.33,15.4,20.5,68.5,46.9,14.7,52.4,58.6,101.5,52.7,113.04,112.88
CHI,CHIvs.MIL,02/25/19,L,48,108.2,119.4,-11.2,75.6,4.43,22.3,20.4,75,47.2,7.1,49.5,52.1,98,48.1,115.2,114.28
CHI,CHIvs.BOS,02/23/19,W,48,126,116,10,55.3,2,18.8,29.3,79.2,56.2,13,60.2,64.8,100,54.4,114.5,111.66
CHI,CHI@ORL,02/22/19,W,48,112.2,111.2,1,45,2.25,14.4,18,77.3,45.7,8.2,51.1,55.9,98,48,117.32,115.74
CHI,CHIvs.MEM,02/13/19,W,48,124.5,111.1,13.4,62.2,2,20.6,27.8,81.3,58.3,14.3,61.3,65.8,98.5,53.6,117.52,120.4
CHI,CHIvs.MIL,02/11/19,L,48,94.3,106.7,-12.4,64.9,1.71,16.7,25.4,84.1,50.5,13.3,43.2,47.6,105,40.7,121.24,118.2
CHI,CHIvs.WAS,02/09/19,L,48,119,126.4,-7.4,57.1,2.55,19,30.8,78.6,52.1,10.5,53.6,57.2,105.5,46.2,118.34,114.9
CHI,CHI@BKN,02/08/19,W,48,122.5,102.9,19.6,58.7,1.5,19.1,28.6,76.8,56.1,17.6,62.4,65.4,102.5,60,114.88,116.22
CHI,CHIvs.NOP,02/06/19,L,48,126.3,131.6,-5.3,60,3.38,20.1,27.1,64.4,45.2,8.4,58.2,60.4,95,48.5,109.24,110.28
CHI,CHI@CHA,02/02/19,L,48,125.5,134.4,-8.9,47.6,2,16.3,25.6,76.2,51.9,10.6,57.4,64.1,93.5,48.1,104.14,107.6
CHI,CHI@MIA,01/30/19,W,48,112.9,95.7,17.2,65,2,20.6,17.1,67.9,46.4,14,56.4,60.2,93,61.4,102.78,106.6
CHI,CHI@BKN,01/29/19,L,48,104.5,109.9,-5.4,36.2,0.94,12.1,23.5,81.4,54.5,16.1,54.8,57.2,111.5,46.7,102.68,108.26
CHI,CHIvs.CLE,01/27/19,L,48,105.2,109.5,-4.3,56.4,2.2,17.2,21.6,76.4,50,10.4,49.4,52.9,95.5,47.4,103.74,114.78
CHI,CHIvs.LAC,01/25/19,L,48,98.1,101.9,-3.9,50,1.82,14.4,25.4,79.2,48.6,10.7,44.1,47.1,103.5,43.5,103.72,115.58
CHI,CHIvs.ATL,01/23/19,L,48,100,121,-21,57.1,1.33,15.5,19.1,64.6,42.1,14.9,49.4,55.6,100.5,40.1,104.32,113.16
CHI,CHI@CLE,01/21/19,W,48,106.1,90.7,15.4,66.7,1.33,18,26.8,70.5,52.9,18.4,57.2,60.7,97.5,65.5,104.48,123.36
CHI,CHIvs.MIA,01/19/19,L,48,104,118.2,-14.1,54.3,1.36,14.1,29.3,79.5,49.5,14.1,46.1,51.3,99,38.7,105.86,124.04
CHI,CHI@DEN,01/17/19,L,48,110.5,142.1,-31.6,61.4,2.25,19.4,34,62.5,48,12.6,52.7,53.7,95,38.4,104.82,120
CHI,CHI@LAL,01/15/19,L,48,98,105.9,-7.9,56.8,1.4,14.8,32.2,69.4,49.1,14.7,45.1,48.8,101.5,43.9,107.74,121.92
CHI,CHI@UTA,01/12/19,L,48,103,108.9,-5.9,60,2.18,17.4,25.4,72.2,47.8,11.1,44.8,48.8,100,46.6,105.6,124.48
CHI,CHI@GSW,01/11/19,L,48,106.9,141.7,-34.9,45.7,1.23,12.9,13.6,63.4,37.6,12.7,50.6,58.6,102.5,34,102.96,116.14
CHI,CHI@POR,01/09/19,L,48,110.9,121.6,-10.7,51.2,1.83,16.2,25.5,75.7,46.6,11.9,51.1,55.2,101.5,41.7,102.26,111.6
CHI,CHIvs.BKN,01/06/19,L,48,105.3,121.9,-16.6,48.8,1.43,15.5,30.6,77.3,52.7,14.7,50.6,52.9,95.5,42.6,100.38,111.5
CHI,CHIvs.IND,01/04/19,L,53,112.6,115.5,-2.9,63.8,1.67,20.7,27.3,72.3,50.5,17.5,58.2,60,93.28,49.1,102.74,108.4
CHI,CHIvs.ORL,01/02/19,L,48,92.3,121.7,-29.4,50,1.64,15.3,19.6,82.9,45.3,12.1,45.9,46.9,91.5,30.8,104.96,102.24
CHI,CHI@TOR,12/30/18,L,48,93.7,100,-6.3,48.5,0.89,13.1,24.5,65.5,46.7,18.9,45.6,50.6,95,47.6,106.22,102.88
CHI,CHI@WAS,12/28/18,W,48,107.4,98.9,8.5,54.1,2,16.4,18.2,75.5,49.5,10.6,51.9,56.1,93.5,57,102.68,106.14
CHI,CHIvs.MIN,12/26/18,L,48,95.9,121.4,-25.5,56.4,2.2,16.5,21.7,67.3,42.2,10.2,44.2,46.1,98,37.3,104.58,102.08
CHI,CHI@CLE,12/23/18,W,48,124.4,100,24.4,60.5,1.73,20.8,25.7,73.5,53.6,16.7,62.2,65.5,91,68.2,98.86,102.08
CHI,CHIvs.ORL,12/21/18,W,48,103.4,90.9,12.5,69.7,2.3,19,23.9,67.7,49.1,11.5,47.3,52.1,87.5,63.4,95.98,105.5
CHI,CHIvs.BKN,12/19/18,L,48,100,103.2,-3.2,52.5,2.33,16.5,25.5,78,48.9,9.7,47.3,48.7,93,44.4,92.36,113.16
CHI,CHI@OKC,12/17/18,L,48,89.7,115.2,-25.5,52.6,0.8,14.2,31.3,60.4,45.8,23.4,49.4,52.2,106,34.7,95.54,111.06
CHI,CHI@SAS,12/15/18,W,48,105.4,101.1,4.3,43.2,1.78,13,30,78.6,52.2,9.7,46.5,51.4,92.5,52.8,92.82,110.04
CHI,CHI@ORL,12/13/18,L,48,95.8,100,-4.2,52.9,1,15.5,7.7,70,42.7,18.9,54.9,57,96,44.8,93.86,113.3
CHI,CHIvs.SAC,12/10/18,L,48,89,108,-19,47.1,0.59,12.8,23.8,69.4,48.4,27,50,54.5,100,38.5,94.2,113.54
CHI,CHIvs.BOS,12/08/18,L,48,81.9,141.5,-59.6,51.6,0.94,13.3,22.6,67.4,43.4,18.1,42,44.2,94,20.6,99.98,107.98
CHI,CHIvs.OKC,12/07/18,W,48,105.6,104.7,0.9,58.1,1.19,18,15.9,64.3,43,19.4,59.8,61.9,107.5,51.9,100.7,108.86
CHI,CHI@IND,12/04/18,L,48,91.8,96,-4.2,70.3,1.37,18.4,29.8,76.7,50,19.4,45.2,46.8,99,39.8,101.16,111.64
CHI,CHI@HOU,12/01/18,L,48,101,116.3,-15.4,38.5,1.07,11.6,19.6,80,47.9,13.5,48.9,53.3,104,41.8,99.08,108
CHI,CHI@DET,11/30/18,L,48,90.7,109.2,-18.5,67.6,1.67,19.1,19.6,67.9,44.2,15.5,44.8,47.7,97.5,41.8,104.78,108.46
CHI,CHI@MIL,11/28/18,L,48,110.8,113.7,-2.9,70,2.55,19.9,22.6,83.3,51.5,10.8,51.1,55.5,102,47.2,98.28,108.32
CHI,CHIvs.SAS,11/26/18,L,48,109.2,109.1,0.1,54.8,1.92,17.8,20.4,81.3,50.5,12.2,54.4,56.4,98.5,48.3,96.24,110.16
CHI,CHI@MIN,11/24/18,L,48,94.1,109.9,-15.8,68.8,1.47,16.3,20.8,56.5,40,14.7,45.7,50.7,101.5,44.4,93.34,109.52
CHI,CHIvs.MIA,11/23/18,L,48,90.6,98.1,-7.5,65.7,1.35,15.9,28.8,80,53.5,16,41,46.7,105.5,47.2,93.88,109.9
CHI,CHIvs.PHX,11/21/18,W,48,119.2,111.5,7.7,60.9,1.65,20.4,13.5,76,49.4,16.3,63.6,67.7,104,54,90.66,107.8
CHI,CHIvs.TOR,11/17/18,L,48,78.3,113,-34.7,70,0.95,15.2,19,69,40,20.8,39.5,43.6,107,25.7,94.02,105.78
CHI,CHI@MIL,11/16/18,L,48,99,118.3,-19.2,53.7,1.83,16.2,16.7,72.9,43.1,11.4,50.5,52.1,104.5,39.8,94.04,102.12
CHI,CHI@BOS,11/14/18,L,48,79.6,106.7,-27.1,48.5,0.73,12.6,15.7,83.3,48.5,21.4,43.5,46.6,103.5,33.4,96.08,100.38
CHI,CHIvs.DAL,11/12/18,L,48,93.3,100,-6.7,45.7,0.94,12.2,20.4,79.6,48.5,16.2,43.8,49.7,104,44.1,99.76,103.4
CHI,CHIvs.CLE,11/10/18,W,48,103.1,101,2.1,51.3,1.82,16.3,14.9,67.3,43.1,11.5,51.8,54.3,96.5,51.4,100.12,104.58
CHI,CHI@NOP,11/07/18,L,48,95.1,102.9,-7.7,47.4,1.5,13.3,25,73.2,48.3,11.7,44.3,47.4,103.5,42.7,104.72,112.66
CHI,CHI@NYK,11/05/18,W,58,99.1,100,-0.9,34.9,0.79,10.3,23.2,64.2,45.5,16.2,49.5,53.6,96,50.7,102.86,108.7
CHI,CHIvs.HOU,11/03/18,L,48,89.8,98,-8.2,53.6,0.79,12.6,14,72,45.2,19.4,43.7,53.1,98,48.5,106.32,115.84
CHI,CHIvs.IND,11/02/18,L,48,111.7,115.1,-3.4,78.6,2.36,23.6,29.2,72.3,50.5,14.9,54.5,56.5,93.5,48.1,107.56,115.98
CHI,CHIvs.DEN,10/31/18,L,53,104.9,106.9,-2,69.2,1.93,19,25.9,61,44.2,13.7,51.1,53.5,91.92,47,108.6,117.84
CHI,CHIvs.GSW,10/29/18,L,48,118.1,143.3,-25.2,54.3,2.78,17.2,26.8,78.7,50.5,8.6,54.8,56.9,104.5,40.6,108.42,112.78
CHI,CHI@ATL,10/27/18,W,48,89.8,80.2,9.6,69.4,1.09,17.5,20.8,81,53.8,21.3,50.6,53.9,107,59,110.64,120.48
CHI,CHI@CHA,10/26/18,L,48,107.1,133.7,-26.6,56.8,1.5,16,21.6,67.5,41.8,14.1,52.9,56,100,34.7,110.3,120.7
CHI,CHIvs.CHA,10/24/18,W,48,117.9,115.8,2.1,56.8,1.5,16.3,31,74,54.3,14.7,54.5,60.6,95,50.4,105.08,120.4
CHI,CHI@DAL,10/22/18,L,48,110.1,116.2,-6.1,43.9,0.95,14.2,23.3,62.3,44.8,19.2,59.4,61.1,99,42.3,105.64,121.4
CHI,CHIvs.DET,10/20/18,L,48,117.2,118,-0.8,59.1,2.36,19.1,23.9,61.9,45.9,11.1,54.6,58.9,99.5,55.2,103.22,121.44
CHI,CHI@PHI,10/18/18,L,48,100.9,118.7,-17.8,63.6,2.33,19.2,18.3,72.5,43.2,11.2,49,50.8,107,37.9,106.1,122.86
CLE,CLEvs.CHA,04/09/19,L,48,105.4,134.8,-29.3,60,1.71,18.3,30.6,80.6,51.8,15.2,51.1,52.4,92,34.5,106.4,122.3
CLE,CLEvs.SAS,04/07/19,L,48,91.8,114.3,-22.4,51.6,0.89,12.8,25.5,68.3,44.6,18.4,44.3,49.5,98,34.8,110.72,123.86
CLE,CLE@GSW,04/05/19,L,48,112.9,121.2,-8.3,48.8,3,15,32.7,90.2,57.3,6.9,47.9,53.2,100,49.2,109.78,123.06
CLE,CLE@SAC,04/04/19,L,48,105.1,118.2,-13.1,45.5,0.91,15.5,25,80.8,56.5,22.2,61.1,61.2,99,45.1,109.34,124.32
CLE,CLE@PHX,04/01/19,L,48,115.3,125.8,-10.5,37.8,1.89,12.5,36.2,80,54.1,9.2,49.5,52,97.5,41.1,108.32,121.6
CLE,CLE@LAC,03/30/19,L,48,106.9,132,-25.1,43.9,1.38,13,34.5,70.6,48.3,12.9,46.2,51.8,100.5,37.7,108.56,115.4
